Frame,Real_EAR,Fake_EAR
56,0.1576050886891277,0.28395240657961585
57,0.3534244218947512,0.3386491206051011
58,0.10494440814232825,0.20217518033659673
59,0.3721175898713227,0.36759895837240775
60,0.08895728165697483,0.21069790490582568
61,0.3721175898713227,0.36638211419155214
62,0.09339840820198247,0.16993388632563866
63,0.3624865378313494,0.36638211419155214
64,0.11651908860414932,0.23425808691448932
65,0.36309124558995276,0.3150647005337013
66,0.15100923444843495,0.22746683942916068
67,0.36309124558995276,0.38739680114550834
68,0.17873588608967395,0.2792379882411281
69,0.36651084630155445,0.3701547998104361
70,0.21925447798926628,0.29106449035988546
71,0.36309124558995276,0.3431431407280457
72,0.2111173671662283,0.2657334094345088
73,0.36759895837240775,0.3431431407280457
74,0.20001376541792457,0.29974616315936775
75,0.3179212043882963,0.3419538669145827
76,0.1475087978446104,0.2630434404626027
77,0.39073960330380886,0.3750757146018915
78,0.11487101249642107,0.2033313182172521
79,0.3789355372410832,0.3899526425835367
80,0.0956054905488048,0.22632088235984896
81,0.36309124558995276,0.38831318192970216
82,0.18237655676610914,0.2504347355711545
83,0.3468375884089727,0.39982149208503703
84,0.16406086060290614,0.2659906755904039
85,0.3438257146018915,0.3119962564107116
86,0.2090973998887074,0.27462409133195853
87,0.3238776097399845,0.3777253482423577
88,0.2016227019484388,0.2698379995465717
89,0.3466873263201663,0.38053035773270794
90,0.22029105826918552,0.2735420975289391
91,0.3817615691736825,0.2912348864472766
92,0.20957417206160764,0.2769251057685876
93,0.35053437712071817,0.2950474512535079
94,0.20262871010936218,0.2842905377885502
95,0.35053437712071817,0.30247028573044443
96,0.20544309762289686,0.3176070832579534
97,0.36574663437901894,0.3289348132438982
98,0.229382253787357,0.30026968847817626
99,0.35435861997423435,0.29166666666666663
100,0.2202925511743843,0.28133938329833663
101,0.32386363636363635,0.3693181818181818
102,0.21987204426664933,0.2777720917119928
103,0.3505115691736825,0.3158807845868412
104,0.2312762176880826,0.30178224517994273
105,0.4173008363787849,0.3158807845868412
106,0.24349132655702227,0.2902915526290081
107,0.35073097568077527,0.32095196146710314
108,0.2235205324209551,0.2898160242585345
109,0.4173008363787849,0.32095196146710314
110,0.25346587613662247,0.2933601150392332
111,0.40366563103227404,0.32095196146710314
112,0.23091196788273413,0.2897864300314853
113,0.3960578054101015,0.3125
114,0.25714618141466017,0.3125083717473632
115,0.4095066942318305,0.34659090909090906
116,0.2468619815119183,0.3156773045937621
117,0.4192721117619536,0.4005681818181818
118,0.23751962877430421,0.3084276884017256
119,0.42308945516193486,0.3693181818181818
120,0.2504325103060534,0.3002608054549501
121,0.390094419350061,0.3471307845868412
122,0.2502414953654069,0.31762493243940226
123,0.40336603694585593,0.3333333333333333
124,0.25044647605050085,0.2970177833679888
125,0.390094419350061,0.3471307845868412
126,0.28964705681078173,0.2978393742304931
127,0.42307841800091983,0.3308080808080808
128,0.25343865203397653,0.30343759138664406
129,0.38885685326518404,0.3239521572268994
130,0.24695276320792006,0.30824195818279837
131,0.381687959891461,0.3567313672003679
132,0.2564061760349848,0.29755209602598254
133,0.43566523261873374,0.41864680114550834
134,0.2602632523332904,0.3006384777060545
135,0.3914535894225901,0.42308945516193486
136,0.27050875640025107,0.2850986289464189
137,0.36309124558995276,0.36213203435596425
138,0.276830036929393,0.31336315761956984
139,0.3261038668876395,0.35423305241660796
140,0.2733847321905557,0.30335025670806104
141,0.32979199552782995,0.3534244218947512
142,0.23732936928453782,0.30637445025644816
143,0.3268877375747762,0.40650702475282435
144,0.16826081235576829,0.30200158083555106
145,0.35588496406979137,0.3905460677340692
146,0.060386930867080996,0.20284227310470565
147,0.3255287032049351,0.3326229418840887
148,0.09032241963033537,0.19733546549889852
149,0.32386363636363635,0.32386363636363635
150,0.09360535786457949,0.20217518033659673
151,0.32920168546227974,0.3014509081760476
152,0.1143108231006478,0.24603144654679315
153,0.3761516946220239,0.3678702837019945
154,0.14571572142541345,0.2700228724355308
155,0.3144328864706539,0.3268877375747762
156,0.17846938633927606,0.2621453589179294
157,0.31398942820397896,0.31735853474353526
158,0.19939960993860575,0.29113995763315487
159,0.2957425992297316,0.31735853474353526
160,0.20921885046996033,0.28492826490792145
161,0.3154373263201663,0.3233036190637778
162,0.2257986814492599,0.2902915526290081
163,0.3218557209475905,0.3158807845868412
164,0.23268022077091022,0.2789626102375692
165,0.3292183406182413,0.3451430109747218
166,0.22304390431762944,0.27853012496878715
167,0.3693181818181818,0.3184454851205425
168,0.2259838434949024,0.2775621150588879
169,0.3693181818181818,0.34746547093045166
170,0.1712493468043862,0.27842061125313455
171,0.3247381982031789,0.3484848484848485
172,0.11832692825627658,0.20472869623352907
173,0.3451430109747218,0.31957241331615627
174,0.11167063328785529,0.23750675835532736
175,0.3552834690841806,0.33927881845387586
176,0.13260621791819618,0.25943580486317974
177,0.339482152378033,0.3592960677340692
178,0.16509551941196904,0.263312184189189
179,0.33691745184433175,0.33927881845387586
180,0.17576106098771072,0.2618447580645161
181,0.33445013575084725,0.35271876855047934
182,0.20910875753966016,0.2821825972428596
183,0.3671480338670346,0.3358980338670346
184,0.21991401986888837,0.2787102414674417
185,0.31781367105749514,0.33445013575084725
186,0.2240384304713114,0.3124363127787655
187,0.3158807845868412,0.3150647005337013
188,0.2302191819655341,0.26605775761108785
189,0.3064910678909686,0.2950474512535079
190,0.22092170237727762,0.2891366690677342
191,0.31852546539436677,0.3624865378313494
192,0.23682066870199087,0.2785715447145444
193,0.31148062244560315,0.3624865378313494
194,0.2409086137809388,0.284602167643914
195,0.31148062244560315,0.37306946917841693
196,0.23419329768690655,0.28913730058708126
197,0.31404532297930443,0.3552834690841806
198,0.19969462084160275,0.2742227199117676
199,0.3358980338670346,0.33445013575084725
200,0.13973439555839853,0.26671729687947465
201,0.37052881845387586,0.3192615691736825
202,0.10410501784567075,0.2032822245953933
203,0.3679641179201746,0.3125
204,0.11411128172064375,0.2172588984322123
205,0.3506030068090634,0.35511363636363635
206,0.1293979497532765,0.25995323895624034
207,0.3250346407441619,0.29261363636363635
208,0.18833660520331935,0.25900133031549766
209,0.3218557209475905,0.31735853474353526
210,0.21126581878745537,0.28586223886523165
211,0.3275517650038268,0.32241573824744907
212,0.1986865668690272,0.2814995667683534
213,0.3479356534197421,0.30482449227655406
214,0.22306205287130934,0.29701782183070086
215,0.3218557209475905,0.32241573824744907
216,0.21602654450676442,0.32038189562815467
217,0.32241573824744907,0.3268877375747762
218,0.20980350735407588,0.2952812773158841
219,0.3218557209475905,0.32744775487463473
220,0.21022401426181084,0.3047110859779656
221,0.32241573824744907,0.32386363636363635
222,0.22289158112029842,0.3006925753335328
223,0.30113636363636365,0.3283747959440397
224,0.23001995876061093,0.287639477344386
225,0.3693181818181818,0.3312398936440173
226,0.2368187812565941,0.30020796140241046
227,0.3451430109747218,0.34849567071960064
228,0.2396316573931231,0.2887124199320247
229,0.37211603694585593,0.39610389610389607
230,0.24990874246821337,0.29511100254837924
231,0.34659090909090906,0.3451430109747218
232,0.2510409130936694,0.30739134859179695
233,0.36818668402846366,0.38172068075839793
234,0.2400016910186693,0.2998190669316047
235,0.35218379935979105,0.35218379935979105
236,0.24008204229671914,0.30086217496849826
237,0.35162899474258635,0.39890175123157023
238,0.2532056070449421,0.30306095645967596
239,0.3678702837019945,0.339344488090506
240,0.24336581411025965,0.3030604377976078
241,0.339344488090506,0.37122294344687334
242,0.24694879660703734,0.3006161310484743
243,0.339344488090506,0.39118897586017376
244,0.25723371591734356,0.30343811004871224
245,0.30833580444320385,0.339344488090506
246,0.1963320765305304,0.30778024306260277
247,0.339344488090506,0.3711618022596649
248,0.129946942864821,0.2620132905585558
249,0.3218557209475905,0.36542442056265756
250,0.0888632545374708,0.22227822580645162
251,0.3218557209475905,0.339344488090506
252,0.12646745863939618,0.2707057706204433
253,0.3784357919456388,0.3227037426497178
254,0.17135864339326196,0.28154525666827296
255,0.3547608784309444,0.34423136720036795
256,0.19995920864606948,0.2732525876069619
257,0.350197884833391,0.36395500486352605
258,0.21865478003561475,0.28226871234699447
259,0.3307534403889465,0.3756152199916963
260,0.2437762995645343,0.29742265088859815
261,0.3756152199916963,0.3605354041519244
262,0.22694116543635406,0.29322020163355234
263,0.3779756626111688,0.32456737721859574
264,0.2367742490975897,0.28952556353854
265,0.32677633692404273,0.34783744221391855
266,0.24357307159357283,0.28515424528742017
267,0.2913873466480298,0.350197884833391
268,0.25028486900542757,0.29067102646395326
269,0.31260072486708046,0.36309124558995276
270,0.24370819848336933,0.288166094953072
271,0.34037850264485825,0.36759895837240775
272,0.24030344348558452,0.30343862871078037
273,0.3717244417859499,0.33982118059462996
274,0.23324398836021754,0.3181946020080364
275,0.3501595485423885,0.3378693092502033
276,0.24374431920239617,0.2984408912133093
277,0.38139526332277046,0.36651084630155445
278,0.23716537183397512,0.3026832842085715
279,0.350197884833391,0.3436468011455083
280,0.25394370323038173,0.30333845697010164
281,0.3701547998104361,0.30088553971495646
282,0.2535649161757715,0.30312995610891363
283,0.3695617484332943,0.30825445788376904
284,0.24348599940885352,0.350197884833391
285,0.3717244417859499,0.31535252472279507
286,0.27008312967751796,0.3223817707646107
287,0.3779756626111688,0.2959178898190634
288,0.24699962518370236,0.3709209185058234
289,0.3756152199916963,0.3080783765726066
290,0.24982270891212938,0.33177484958826475
291,0.3784357919456388,0.29196594844291834
292,0.2305887013119169,0.34037850264485825
293,0.3891510145504715,0.31558113992149306
294,0.23740667534570173,0.3595526273660425
295,0.3779756626111688,0.30842825012706593
296,0.24432138280324053,0.31289783491621215
297,0.3411406018130547,0.30799706734355614
298,0.24366482484334867,0.30549921346420883
299,0.2471266563375088,0.30025807092387946
300,0.3784357919456388,0.3251889200378266
301,0.2570839820843082,0.31234752377721214
302,0.2604561248595895,0.3067783683809313
303,0.39086902336773055,0.3390193325723291
304,0.27344244581119304,0.3125417336671931
305,0.26722040529148494,0.3501595485423885
306,0.4205336137239065,0.31759534828491953
307,0.2602993612417049,0.29396974517994273
308,0.3353854311820733,0.34232987562651773
309,0.2568999370928754,0.2968063856997455
310,0.3135327202943431,0.3555681705357549
311,0.2671856292510038,0.3176070832579534
312,0.31398942820397896,0.3501595485423885
313,0.27052990165386137,0.26600701853586906
314,0.3734767599438518,0.3552834690841806
315,0.27627025254642723,0.27808370283815564
316,0.3779373263201663,0.32856498710173965
317,0.2775996526677036,0.2704558646041981
318,0.351945613345514,0.30247028573044443
319,0.11668768985653089,0.2782469393842681
320,0.34746547093045166,0.36288018624506757
321,0.11498457855765917,0.28953753456161596
322,0.3678702837019945,0.33138169162785763
323,0.12204122123117683,0.3050449266791634
324,0.42988765099659876,0.3283747959440397
325,0.18589590540692985,0.2974353682095775
326,0.390094419350061,0.31735853474353526
327,0.2227734517586395,0.31734068833549844
328,0.42368288031246737,0.35718340858603537
329,0.23349132163756853,0.30485821491957055
330,0.4198655369124861,0.3233036190637778
331,0.23690427744788028,0.2965853365619188
332,0.357750785177665,0.3154373263201663
333,0.2771262340003245,0.31245636020504275
334,0.3678702837019945,0.32697660132112244
335,0.2838932870455232,0.32040625212541884
336,0.4173008363787849,0.35005643285972254
337,0.27318690448452776,0.32040625212541884
338,0.3931495835784671,0.38130643285972254
339,0.2997383198680375,0.30481706087251004
340,0.38103460637495934,0.31062032166442266
341,0.3105354585690089,0.3095695585770317
342,0.4441518412886931,0.34559214714543685
343,0.2969913572270009,0.32040625212541884
344,0.37841527058116187,0.3207353848083152
345,0.3181357712946302,0.3309472203268583
346,0.3858036190637778,0.3480186713261798
347,0.30204458777138565,0.31251751401402494
348,0.35005643285972254,0.3387545377216296
349,0.30925757882412286,0.2952085978908843
350,0.35005643285972254,0.35154412407014524
351,0.30058745058266706,0.3153616669894568
352,0.3545536190637778,0.3932035264410013
353,0.3092216961207127,0.32327743504818385
354,0.3545536190637778,0.39932400690004655
355,0.30504538100412804,0.3185791807548815
356,0.3858036190637778,0.37937590203813953
357,0.3137763966201942,0.2997354142828946
358,0.3858036190637778,0.3459375555744074
359,0.31404302853552946,0.29283006749877816
360,0.3858036190637778,0.34243763583358156
361,0.3007273393898152,0.234895040687981
362,0.3727232698601217,0.3154373263201663
363,0.3128841338515367,0.23860047896899164
364,0.3255287032049351,0.38130643285972254
365,0.23611076904019926,0.2665640288526915
366,0.3858036190637778,0.3500893333494921
367,0.08772289192529735,0.2698225202780669
368,0.3545536190637778,0.3858036190637778
369,0.09599407683605804,0.2944161673105742
370,0.3858036190637778,0.3500893333494921
371,0.10544116312363369,0.2657982118291936
372,0.3760067954985832,0.3500893333494921
373,0.160922525190984,0.28133938329833663
374,0.31880643285972254,0.3479356534197421
375,0.20925970125940246,0.28961015088859815
376,0.3233036190637778,0.3875460704995394
377,0.20825300430264965,0.2862947241340137
378,0.31880643285972254,0.35138777786573616
379,0.20592086984095914,0.30031542174449655
380,0.38947660132112244,0.3858036190637778
381,0.20132126380187504,0.2855075947574448
382,0.3858036190637778,0.31206821978060995
383,0.21281480278690396,0.21768323871577255
384,0.3545536190637778,0.3500893333494921
385,0.22002578859984862,0.20126759121908527
386,0.32697660132112244,0.3537623156068367
387,0.19000400051258673,0.23357383903753154
388,0.3233036190637778,0.3871008962150517
389,0.10954489258464117,0.2582639467057276
390,0.3233036190637778,0.3713358827276432
391,0.09017956758387657,0.2906935355025234
392,0.3233036190637778,0.3691239537746013
393,0.11419891266887122,0.286033968036303
394,0.32697660132112244,0.3691239537746013
395,0.1433306066599941,0.3017054693081248
396,0.3584006698643297,0.3691239537746013
397,0.18795603959030233,0.2969453571621645
398,0.39932400690004655,0.35005643285972254
399,0.21304174483595578,0.3002683462527194
400,0.3678702837019945,0.3836469027460835
401,0.2031087227443154,0.3284685556460525
402,0.3817843771207182,0.3459375555744074
403,0.2368187812565941,0.2966011438491562
404,0.33730663960544227,0.3899526425835367
405,0.23436783415691825,0.30478808290856074
406,0.3858036190637778,0.4192721117619536
407,0.24099179952393096,0.3002266839321319
408,0.33730663960544227,0.34448965745822013
409,0.24017590639619524,0.31608490559213565
410,0.35005643285972254,0.33138169162785763
411,0.24671158579964375,0.31258460985875713
412,0.34716527058116187,0.33138169162785763
413,0.2501549042224871,0.2897434079315523
414,0.3896506698643297,0.3218557209475905
415,0.2333806249406068,0.2028929316125792
416,0.40650702475282435,0.37549834110552227
417,0.2540418770012141,0.21782760444560315
418,0.4215179047780635,0.4012545377216296
419,0.18378097863583484,0.2617776760438322
420,0.3536730351167494,0.4212026425835367
421,0.09539827530450087,0.28221302848871355
422,0.37456821978060995,0.41945859735114127
423,0.08770836308802009,0.27786976340273173
424,0.37456821978060995,0.3713358827276432
425,0.11592959662607864,0.29135952549794963
426,0.4295875165217532,0.3387545377216296
427,0.17617055092010442,0.30778024306260277
428,0.34448965745822013,0.3678702837019945
429,0.20606051244992518,0.289579925142202
430,0.3727232698601217,0.4012545377216296
431,0.20606051244992518,0.2926604845518719
432,0.3727232698601217,0.4012545377216296
433,0.23393150473638324,0.29542389732358754
434,0.34448965745822013,0.4192313672003679
435,0.24018864973614718,0.30778024306260277
436,0.3771875555744074,0.3905460677340692
437,0.2501119841128647,0.3043984296185538
438,0.3218557209475905,0.37052881845387586
439,0.2465430733598017,0.30333845697010164
440,0.3233036190637778,0.38570306234606755
441,0.2469369987151092,0.30478732408935955
442,0.34448965745822013,0.3578481696178819
443,0.26044035570506663,0.30043657660110845
444,0.3678702837019945,0.342338656232628
445,0.27645296077041837,0.2913206869467033
446,0.3678702837019945,0.376306971627379
447,0.27522563257073585,0.3031438311344349
448,0.3678702837019945,0.359557946327136
449,0.2791521757029847,0.30849796095243553
450,0.3988789673492966,0.3545536190637778
451,0.2789506488894079,0.3206712698766549
452,0.34448965745822013,0.3534472057770247
453,0.2723005036459104,0.2698507061261286
454,0.3896506698643297,0.32017067835550567
455,0.2819266647321927,0.22647848551267008
456,0.3573460173740941,0.35941041681375674
457,0.2816547704841873,0.2380733367995978
458,0.38947660132112244,0.4084375555744074
459,0.1300521848525221,0.2625424035052921
460,0.3996688615277667,0.3479356534197421
461,0.0914810729511473,0.2754456609462449
462,0.359557946327136,0.3479356534197421
463,0.0894390626895835,0.2783338850216849
464,0.359557946327136,0.32241573824744907
465,0.09350685025996572,0.2826334442089702
466,0.3283747959440397,0.3451430109747218
467,0.1309300786219721,0.2944161673105742
468,0.3858036190637778,0.34448965745822013
469,0.17902209172449834,0.30258305025734966
470,0.3283747959440397,0.3705695899303717
471,0.19959875827479007,0.2866036673105742
472,0.354698903029321,0.3451430109747218
473,0.21703012722792078,0.29740667783879454
474,0.36554025200734386,0.34448965745822013
475,0.2403264077835179,0.293532910245167
476,0.3700045377216296,0.3218557209475905
477,0.24744008541034074,0.289148071392767
478,0.3587026425835367,0.3791826170317978
479,0.24370105912150208,0.26731609699478615
480,0.3666354311820733,0.3574352978641813
481,0.23986538316532996,0.2515596669789516
482,0.39982149208503703,0.3472760223725516
483,0.15791016702724214,0.25087430080001216
484,0.36857149208503703,0.3696482345068475
485,0.07775994105137898,0.2421328183469454
486,0.36857149208503703,0.37713151344794243
487,0.06427478744598732,0.2747167568793833
488,0.3451430109747218,0.3491758489126942
489,0.07979391064099231,0.27739733185869186
490,0.3757001554568543,0.3491758489126942
491,0.10271067071542386,0.2844297372433988
492,0.37549834110552227,0.36857149208503703
493,0.14693452195928763,0.3002001701668704
494,0.385488356869251,0.3713578569993685
495,0.18144837193004285,0.30780087606218093
496,0.3537950973690008,0.3459375555744074
497,0.2086657200737356,0.30800885826130076
498,0.39332365212167436,0.34448965745822013
499,0.2092188740600892,0.31558113992149306
500,0.38947660132112244,0.33138169162785763
501,0.2022367524410444,0.3039250570566711
502,0.3268877375747762,0.3896654837870408
503,0.19937501647470907,0.3027100947041126
504,0.3896506698643297,0.3587026425835367
505,0.22693136684170595,0.298994459998414
506,0.387690431642176,0.4173008363787849
507,0.22646315187685578,0.28835070296774357
508,0.3875460704995394,0.3705695899303717
509,0.23349572319872952,0.28316869124231225
510,0.3913634138995206,0.4112239204887389
511,0.2439026267379022,0.30316901989806977
512,0.3875460704995394,0.31880643285972254
513,0.25384699034292085,0.30739134859179695
514,0.3858036190637778,0.3387545377216296
515,0.2703474497915229,0.30984256868268223
516,0.3233036190637778,0.38204435332438635
517,0.2499531380242177,0.3176070832579534
518,0.3205085032004281,0.2920536190637778
519,0.2603151101423895,0.3207860043295629
520,0.38947660132112244,0.36638543819998315
521,0.26987355987159906,0.3157414191936009
522,0.3487239204887389,0.37337662337662336
523,0.2869761748150559,0.3258209715209942
524,0.3537623156068367,0.3734659939573427
525,0.27970397578164785,0.3258209715209942
526,0.32920168546227974,0.3741442219137
527,0.29969538154859,0.30742748696970346
528,0.3537623156068367,0.3726963237975127
529,0.2896197361742523,0.30992878806687874
530,0.359557946327136,0.3734659939573427
531,0.2895696455542696,0.3072683166734122
532,0.3902002485501228,0.37491389207353
533,0.29701896386967985,0.3227130770621395
534,0.3902002485501228,0.36857149208503703
535,0.3111377570349426,0.2542046024641255
536,0.3902002485501228,0.40115283709105065
537,0.30045229961951236,0.20846282795246618
538,0.39599587927042207,0.3741442219137
539,0.28956382739872955,0.2170189572000116
540,0.3500893333494921,0.3459375555744074
541,0.13473634165107284,0.2794257720397178
542,0.3500893333494921,0.3233036190637778
543,0.0757003060406432,0.27831549107279663
544,0.359557946327136,0.3537623156068367
545,0.10154565579358,0.28234458592561845
546,0.3479356534197421,0.3233036190637778
547,0.17472823747851837,0.297628377721926
548,0.3218557209475905,0.3479356534197421
549,0.22213653792282628,0.312282762767743
550,0.32920168546227974,0.3705695899303717
551,0.24301003577150146,0.3038849553125021
552,0.3500893333494921,0.34448965745822013
553,0.23287849128419413,0.30823865584471444
554,0.35588496406979137,0.3727232698601217
555,0.22968780059350347,0.31454133320322364
556,0.35588496406979137,0.3678702837019945
557,0.246444330533751,0.30521993665799574
558,0.32920168546227974,0.3451430109747218
559,0.25371594467080333,0.30475404525659483
560,0.36338657207759384,0.3849678848172219
561,0.2568638163738486,0.30500453696302476
562,0.3500893333494921,0.3849782477520971
563,0.2728730973138397,0.3205456750404915
564,0.3233036190637778,0.36857149208503703
565,0.276375342375063,0.32575349849440804
566,0.3500893333494921,0.3713578569993685
567,0.27924425657286206,0.32574092150403056
568,0.3727232698601217,0.3678702837019945
569,0.289373502970561,0.3263471573549569
570,0.3233036190637778,0.43107149208503703
571,0.28566605584430993,0.31535252472279507
572,0.3233036190637778,0.32697660132112244
573,0.2862392915799507,0.2850882028916796
574,0.3545536190637778,0.3154373263201663
575,0.2987921150516907,0.2988061792638026
576,0.3545536190637778,0.32697660132112244
577,0.302263521660747,0.30037838528855765
578,0.35218379935979105,0.38947660132112244
579,0.27991942196857034,0.31173103169647554
580,0.35218379935979105,0.3218557209475905
581,0.2755001759095491,0.3083472884332477
582,0.32697660132112244,0.3233036190637778
583,0.26303223500171036,0.2848978693317294
584,0.35822660132112244,0.3233036190637778
585,0.27966365329173387,0.22202247725308538
586,0.4148969027460835,0.2920536190637778
587,0.2792369215175603,0.23399837696455406
588,0.4215179047780635,0.3233036190637778
589,0.24302893968447203,0.22151412320504266
590,0.3537623156068367,0.3233036190637778
591,0.08691904288211848,0.27080334705593373
592,0.3632309285844806,0.3233036190637778
593,0.09839295552492744,0.23803517395754725
594,0.35138777786573616,0.34559214714543685
595,0.09243307412731855,0.26171287364914736
596,0.32920168546227974,0.31735853474353526
597,0.14728710022432998,0.2579303520876644
598,0.3573460173740941,0.3574352978641813
599,0.16131495228404305,0.26600701853586906
600,0.35941041681375674,0.34559214714543685
601,0.18406254625603752,0.26147648582858396
602,0.3487239204887389,0.3552816179344313
603,0.19577457611905183,0.2659888709685275
604,0.32697660132112244,0.3552816179344313
605,0.21965781559216896,0.2813868929327723
606,0.2907647433746864,0.3509490046298962
607,0.20053030949097755,0.25372878822326883
608,0.359557946327136,0.32920168546227974
609,0.20389751165649111,0.28523989476328526
610,0.35941041681375674,0.32920168546227974
611,0.2211638972695717,0.2704103271848465
612,0.3574352978641813,0.43268550612427287
613,0.2136232643740703,0.26550486462153977
614,0.3902002485501228,0.429140961263454
615,0.21487294933036466,0.27038679596124837
616,0.359557946327136,0.429140961263454
617,0.2177383396086842,0.26269859227653825
618,0.359557946327136,0.4412802680490264
619,0.22080057976124784,0.2783196719925513
620,0.36535357704743526,0.35286440459489266
621,0.23743077608524066,0.2706808846335107
622,0.359557946327136,0.429140961263454
623,0.23348611167018885,0.28241022720583703
624,0.38130643285972254,0.429140961263454
625,0.2250764886116956,0.2856592866290505
626,0.3275166428701949,0.3434384672156868
627,0.2508831524103916,0.2964829429519932
628,0.3931495835784671,0.3479356534197421
629,0.2507039156536634,0.2850882028916796
630,0.3536730351167494,0.35160863567708667
631,0.23417671266229778,0.2857803345565324
632,0.36308339907110143,0.3479356534197421
633,0.25097713433797114,0.27783013160325953
634,0.3902002485501228,0.3479356534197421
635,0.26005627476542864,0.29776673690175237
636,0.3479356534197421,0.3479356534197421
637,0.2604166339620145,0.28598031143093183
638,0.3218557209475905,0.3479356534197421
639,0.2632516923935556,0.295165689542381
640,0.3856582378647872,0.3218557209475905
641,0.2734942121673831,0.29764638132465043
642,0.3610189996314387,0.3218557209475905
643,0.253288256321702,0.3025525852412304
644,0.3610189996314387,0.35286440459489266
645,0.25699990723097976,0.3131342190808556
646,0.3573460173740941,0.3268877375747762
647,0.25351222751008046,0.29755209602598254
648,0.3552816179344313,0.35286440459489266
649,0.263340406084129,0.30219252617827264
650,0.3573460173740941,0.3459375555744074
651,0.26979836265499674,0.30555065761956984
652,0.3434384672156868,0.42591453426440856
653,0.2813979791705177,0.31734068833549844
654,0.3400693606761305,0.3459375555744074
655,0.27049053040917337,0.331025265078524
656,0.34559214714543685,0.3459375555744074
657,0.27872032891857357,0.3207059543125993
658,0.31880643285972254,0.35286440459489266
659,0.2726355098516037,0.31303167783879454
660,0.38130643285972254,0.4084375555744074
661,0.27651380105283546,0.31258460985875713
662,0.35005643285972254,0.39159924978407706
663,0.28740777604880285,0.3048302833679888
664,0.34559214714543685,0.4128341850607524
665,0.2764050334376721,0.2974504797596873
666,0.41702071857400824,0.3479356534197421
667,0.27524451407393086,0.3231498104921926
668,0.34559214714543685,0.3902002485501228
669,0.2627616565499192,0.30089208216569807
670,0.3632309285844806,0.3479356534197421
671,0.2699746497102732,0.3205866600178978
672,0.3931495835784671,0.3500893333494921
673,0.28303145460844115,0.29755209602598254
674,0.34559214714543685,0.3727232698601217
675,0.28927363319286326,0.30823865584471444
676,0.359557946327136,0.38947660132112244
677,0.27932644533399775,0.3080783765726066
678,0.3632309285844806,0.3536730351167494
679,0.3024350195896173,0.3233901709962296
680,0.3574352978641813,0.3573460173740941
681,0.28858388618641695,0.30507715329000695
682,0.3574352978641813,0.3858036190637778
683,0.28899277149235736,0.26699431077408076
684,0.3537623156068367,0.3536730351167494
685,0.2961510083059373,0.2386001419672493
686,0.31880643285972254,0.3832909924790694
687,0.2734241688606649,0.2706318427104989
688,0.3574352978641813,0.35588496406979137
689,0.09274794000547092,0.2696248407456757
690,0.3632309285844806,0.4215179047780635
691,0.08899882727355085,0.3028292205054305
692,0.3632309285844806,0.35588496406979137
693,0.11673371025686541,0.2894263709685275
694,0.36535357704743526,0.37549834110552227
695,0.18205868082685964,0.3021718984699497
696,0.34559214714543685,0.34659090909090906
697,0.18374425264024033,0.2986783917319935
698,0.376306971627379,0.3832909924790694
699,0.20633069273496257,0.31475463024797545
700,0.3733559548447032,0.36857149208503703
701,0.22323542814834665,0.31281322505745507
